episode,score,epsilon
792,-424.5658314540188,0.01
793,-302.82363959456563,0.01
794,-324.44475970512246,0.01
795,-396.716533962243,0.01
796,-532.8460599581115,0.01
797,-83.05042114889697,0.01
798,-144.02984833646707,0.01
799,-242.9393066537591,0.01
800,-95.72555411643015,0.01
801,-366.43924355064763,0.01
802,-220.26808374965864,0.01
803,-195.247526996065,0.01
804,-160.54430795674642,0.01
805,-325.81303316781236,0.01
806,-141.74967104053619,0.01
807,-156.67499294285932,0.01
808,-70.61604092890241,0.01
809,-175.0688256800892,0.01
810,-1133.0739068839173,0.01
811,-64.25280060950777,0.01
812,-84.93363915257693,0.01
813,-265.84960376410663,0.01
814,-290.8206032460998,0.01
815,-154.66041480151014,0.01
816,-191.65999609782588,0.01
817,-186.17830901811442,0.01
818,-301.0796412377279,0.01
819,-252.08122810606795,0.01
820,-284.71850612037406,0.01
821,-153.65173470964444,0.01
822,-131.07893404047874,0.01
823,-178.4112850967586,0.01
824,-534.6178104953744,0.01
825,-155.8257835913348,0.01
826,-348.11756811717294,0.01
827,-263.9438509315539,0.01
828,-434.61014557595377,0.01
829,-144.86716400909177,0.01
830,-85.96745302982436,0.01
831,-426.0174374869917,0.01
832,-157.11227878065824,0.01
833,-66.92325631465246,0.01
834,-189.34510550918372,0.01
835,-507.3290780135153,0.01
836,-183.63520105439423,0.01
837,-155.52482796872388,0.01
838,-134.46213049218514,0.01
839,-146.70367577599242,0.01
840,-129.2444138500069,0.01
841,-151.36976207764502,0.01
842,-137.50532182980677,0.01
843,-19.536468391836877,0.01
844,-116.55784819037794,0.01
845,-150.49353874358567,0.01
846,-111.09868876239699,0.01
847,-441.3250288380403,0.01
848,-98.08619462674771,0.01
849,-378.98870408088396,0.01
850,-114.71219267675153,0.01
851,-237.56408444027392,0.01
852,-107.56740780312103,0.01
853,-78.0094890997129,0.01
854,-152.63764822312874,0.01
855,-19.670334814170616,0.01
856,-130.12659792758478,0.01
857,-193.90416051274133,0.01
858,-198.310078157424,0.01
859,-43.38894277484222,0.01
860,-151.78508788977751,0.01
861,-84.35673682875252,0.01
862,-103.51450350660194,0.01
863,-76.11656653481589,0.01
864,-81.17781257671733,0.01
865,-148.1787743944384,0.01
866,-96.52671131430104,0.01
867,-82.5671716794357,0.01
868,-184.10350997293034,0.01
869,-193.28840365383127,0.01
870,-137.42981511583818,0.01
871,-133.6481895417191,0.01
872,-109.77866841235407,0.01
873,-293.7586356132117,0.01
874,-271.04059692363614,0.01
875,-425.62098186768367,0.01
876,-129.022458811549,0.01
877,-203.71116788806094,0.01
878,-125.88966398743841,0.01
879,-174.20416145744878,0.01
880,-64.99506229024806,0.01
881,-126.82078720193354,0.01
882,-143.3719530725596,0.01
883,-117.19855883972474,0.01
884,-56.07854413405568,0.01
885,-136.1452436307696,0.01
886,-99.24715606885194,0.01
887,-112.62393656842798,0.01
888,-114.40358048916448,0.01
889,-395.8811365029796,0.01
890,-243.27138109335658,0.01
891,-130.4019043625779,0.01
892,-71.56483784173757,0.01
893,-90.05273230359738,0.01
894,-423.9391796718485,0.01
895,-106.14384992290124,0.01
896,15.691795440227523,0.01
897,-379.0771548546189,0.01
898,-160.32970406143056,0.01
899,-166.54814621624809,0.01
900,-53.66635909881005,0.01
901,-95.7724614981532,0.01
902,-107.95409449068465,0.01
903,-2.069865935201122,0.01
904,-134.0767237190623,0.01
